"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"31adf9b0bfe620438b8e730fd474cc27e61c3cc4","  69293","Gasterosteus aculeatus","species",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus"
"02e4a86c119ca4b65e5b616135fa996aa2eb4372","   8019","Oncorhynchus kisutch","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch"
"de153c34b212edc93e83a42901b4b97d6e887c7f","      1","root","no rank","1.0000","","","","","","",""
"1817c9310d0145992696f8490f9c0dea4501cf52","      1","root","no rank","1.0000","","","","","","",""
"f5eff4f6cfa27ce87100f93e7674f050a7e2fdbd","   9881","Odocoileinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"cf2cc76f0422225929104f836da1e258afb22e63","   9373","Talpidae","family","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","",""
"d375db6821a4402acdeffb3d216d4abdc355cd48","  44397","Melospiza melodia","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia"
"b2adee11d0798c70d512e9c4a4ec72cf72fdab7a","      1","root","no rank","1.0000","","","","","","",""
"71af3877e5027588b85b33c8f9610503cdf2af74","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"139c9820a6f78110cddc1e8a3fd02d937aabb197","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"59309486d84462893840a85fbdc4aeff89a26639"," 314146","Euarchontoglires","superorder","0.9999","Metazoa","Chordata","Mammalia","","","",""
"9cddc5a579c9034e01050606637ed2d0a4f6bd81","   9606","Homo sapiens","species","0.9978","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"a0de50866a09243951862dbc8ca45a4cdc3bffbd","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"9c97beb16679ecb7372370a34b07e5df5923ff76","  37599","Carduelinae","subfamily",NA,"Metazoa","Chordata","Aves","Passeriformes","Fringillidae","",""
"6251eedf9452700d1868523427d52f08d683f85b","  72873","Tachycineta bicolor","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta bicolor"
"a48239a814ca2f97d04e6d8f3da83a28fb959072","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"d1463558602bbd84bea02961a12237b821b43668","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"5c024b1d5c5f25af45599d69bd92b8837b2ba62f","   9987","Sylvilagus","genus","0.9991","Metazoa","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus",""
"a426780e439ff6e04e7c60b1ea9ca40b2376c047","  13712","Tamias","genus","0.9967","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","Tamias",""
"34b95af64697c2feb0ab121d484733666197ae1f","   8853","Branta canadensis","species",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis"
"60bae576e1162a8312b8a84b4831b1a1fc8236a2","   9347","Eutheria","clade","0.9985","Metazoa","Chordata","Mammalia","","","",""
"57d6d898eda1e9441a530d777b4b400eaafcc830","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"a019c9e9e643ecedfd32e60e9f6a0fb6653cd45a","  40674","Mammalia","class","1.0000","Metazoa","Chordata","Mammalia","","","",""
"2a57b50fb2af64df3bf7b78d13ef04e7215a04d1","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"a786ab2b4d6cd6be5394f1351bea438a7d35726e","      1","root","no rank","1.0000","","","","","","",""
"740c378e277181351b28591e13ea62ddfd7cdb81","   8855","Cairina moschata","species",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Cairina","Cairina moschata"
"65b27bbf5f77584b0eacafb5c71cc5305bce8503","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"f566f583da9739e0bc300dd96f46e08aac66bfb3","      1","root","no rank","1.0000","","","","","","",""
"629aa86f569921707980e85a596cb12105791f75","      1","root","no rank","1.0000","","","","","","",""
"4ae8f1376f42f31bf564a8d4e4d52ab2f7207b8b","  40674","Mammalia","class","1.0000","Metazoa","Chordata","Mammalia","","","",""
"31f58f5089fdc196a53e11198d538061dd41bb97","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"218981a28bc34046ea43eeabfb5490488a3fdcec","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"674af3b33c7bae7701e8234ea49ccd2c64e251d3","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"512180f8b94b5ff7e63032f94f1b3c1b825cb3da","      1","root","no rank","1.0000","","","","","","",""
"23306ba2884d8b883111906c8845e52a2ba66951","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"6a201abd1d3ac2a687b67be26aa88d80872ed628","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"9c944dd49cc66af585d01075d653dc14fb1403c1","      1","root","no rank","1.0000","","","","","","",""
"8ec931f8723a382855753cbfb8c92bd75cf323a8","      1","root","no rank","1.0000","","","","","","",""
"c1a0c35ab3134a8952d48617cc2d9a51d2caa82f","   9606","Homo sapiens","species","0.9984","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"778019ac53aa0608a2279757680179b5e9d2497d","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"5b6caeb888f690d3223af08d03fcc9785def9d0e","      1","root","no rank","1.0000","","","","","","",""
"cec5005f2431c3d3b4b1e680d14eba4da6a45b6c","      1","root","no rank","1.0000","","","","","","",""
"8e5fb424831d8863aa9ddae5847022470ba0f1a9","   8092","Cottidae","family","0.9228","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"6c10b5899bba357b017747ab42656440e6bd11e6","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"0e34998ec545f96d11c6a9e4fa8b4d58a5854b29","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"9e831a2f93daeb2d14b4c4990038bad6b33b4cd0","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"abed8e66cd45ed7efac99028f08f1334b9dee4e8","      1","root","no rank","1.0000","","","","","","",""
"ead129e45ba1c8455503c076b3770eb165246b19","      1","root","no rank","1.0000","","","","","","",""
"d0e9652869aead5d07a070dd634b4c12000d4a69","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"c779f18b6e11efc6f20c71ee96a74329a2111d87","  40674","Mammalia","class","1.0000","Metazoa","Chordata","Mammalia","","","",""
"ccf032b931135ad144e382d2ece47a7006885187","      1","root","no rank","1.0000","","","","","","",""
"131ea371f492957747bae849068e93d9ac88ddbf","      1","root","no rank","1.0000","","","","","","",""
"572d0ebd3c85cad6ac4c8c13468d267182e42a2c","      1","root","no rank","1.0000","","","","","","",""
"33c45d1377b7bac7da176c22f678a253df451f47","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"88594fc15a87ea8fa01793e91f4ae7c0aa5e1af5","      1","root","no rank","1.0000","","","","","","",""
"59694234fdef5a178117cff54e805604d434dcbd","      1","root","no rank","1.0000","","","","","","",""
"b22882d8557d813151a59ca3d042477a5548f895","      1","root","no rank","1.0000","","","","","","",""
"8fbf5e09300b9c85ad0a28da7e89b751353c3513","      1","root","no rank","1.0000","","","","","","",""
"870f4c2094dcc47a6ab9f068e7a136dddf4aca71","      1","root","no rank","1.0000","","","","","","",""
"823ca2e1d5fc1c4e026c9d421b56f4c92a572c8a","  40674","Mammalia","class","1.0000","Metazoa","Chordata","Mammalia","","","",""
"a81e672f00bcc20926457e60435e6736d75defed","      1","root","no rank","1.0000","","","","","","",""
"f9be645b97427fce55b25c209cad9ca860dd2747"," 504568","Salmoninae","subfamily","0.9957","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"5e50b1d56847bfae9d3c7aa2b737b191466ca7e9","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"0ec43ad91234436deee69f2dc3440964a0e3f80f","      1","root","no rank","1.0000","","","","","","",""
"56be5c527d6f465bc7ccd308c1f379bf34c04a9e","      1","root","no rank","1.0000","","","","","","",""
"bdc5051a9cacab13fb434cfc69b314d56d6c4d08"," 504568","Salmoninae","subfamily","0.9957","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"034f1f4036528fdcf0a844ef062241ae38d7ea91","      1","root","no rank","1.0000","","","","","","",""
"2b20ae06e9f8098abfe97ee2e6f69384eb284363","      1","root","no rank","1.0000","","","","","","",""
"37ba4974636e6ddae67b7fdea8cebb76044c4502","      1","root","no rank","1.0000","","","","","","",""
"0e1a2fc006ca06490c6dfbe5f9cd20c6dda5f7e8","      1","root","no rank","1.0000","","","","","","",""
"0161772170bd96b77c5e47967e8a8c6c14a9a75b","      1","root","no rank","1.0000","","","","","","",""
"0ac2e814a8ca473e24a9d20a4a2a8caf24b9cc25","      1","root","no rank","1.0000","","","","","","",""
"a2cb297ef81824292fb6332c1f7aaaec159b425a","      1","root","no rank","1.0000","","","","","","",""
"827f99ae61c4f9a80e1b415ff8de0c02d35659dd","  95650","Pipilo maculatus","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus"
"3fb271469c16a0263ae285a8bd995cb5cdf82390","      1","root","no rank","1.0000","","","","","","",""
"51652ca1ebd87a74e376e05c76e70bb372694e4a","      1","root","no rank","1.0000","","","","","","",""
"4702e118146d7c95bcdd40a03886c3ce480a0232","      1","root","no rank","1.0000","","","","","","",""
"741f33dfd24717af58501e8c783df262d9dac824","      1","root","no rank","1.0000","","","","","","",""
"c702739574b66bfbfb8161c171148965ba3b4c59","      1","root","no rank","1.0000","","","","","","",""
"6b75c2280d756b1fac3549df2096bf960867539f","      1","root","no rank","1.0000","","","","","","",""
"d4c8dd9b2ab264fdd11966be9e8ea1a59c28c118","      1","root","no rank","1.0000","","","","","","",""
"a3031e77ffa4c6cf7242a2a8f110a6689a42e882","      1","root","no rank","1.0000","","","","","","",""
"1f1502cf53f9a5dc611bf0182c29cc214c06aca5","      1","root","no rank","1.0000","","","","","","",""
"088559ed4a2b36b1663158d373a963950a452685","      1","root","no rank","1.0000","","","","","","",""
"4a4f225e79432c45acc8c42682c815ca47438f50","      1","root","no rank","1.0000","","","","","","",""
"b6790504d21132ffe23ac3995a0acf3a7147e4a6"," 337752","Sciurini","tribe","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"5d2be06aa1ff742a96eae7b10b30f83e45e7047a","   8825","Neognathae","infraclass","0.9900","Metazoa","Chordata","Aves","","","",""
"ca63b9c36ce7e668fd43cabb3ca7ac3ae440e17e"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"fe1d81cc730607cf7bc6ba987f232e09b92839e1","      1","root","no rank","1.0000","","","","","","",""
"5da2d2c48f351ecbcbf5596a828bc015112ce5c6","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"e2f0224d6e3e9c2d2c9186304c816cc577c1ad08","      1","root","no rank","1.0000","","","","","","",""
"5cb3d1b60b6aa9a39579b4eb8c95670b74f909ca","      1","root","no rank","1.0000","","","","","","",""
"a45d2f0036757e6e658ab19414c8408240ca7d75"," 504568","Salmoninae","subfamily","0.9957","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"de26beedf761d580fc97bc18ace14fa56f70ee00"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"7bd7eeaa55a01f4d05c25582472ca5e58b1f6b14","      1","root","no rank","1.0000","","","","","","",""
"65d3e929a17bf38e58ae2df1151c218d6fc74d6b","      1","root","no rank","1.0000","","","","","","",""
"e91566016fbcf98da05e2b60225429805c140b6a"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"0d9f4e60d29bf3888b043473d96cbdb788961d4f","      1","root","no rank","1.0000","","","","","","",""
"06a946d5a422494c1c67a9c47b31dc42cb821da2","  40217","Junco hyemalis","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Junco","Junco hyemalis"
"b11ecffb4220ab5baedc67330821212df907ff95","      1","root","no rank","1.0000","","","","","","",""
"b788eca460686de3f92b46d93b89eb571cd06bed","      1","root","no rank","1.0000","","","","","","",""
"ee509aac033edb4e2b57ff039067c3faff9ffb87","      1","root","no rank","1.0000","","","","","","",""
"185824f7d4a43613756c10e1eb0fc14203c5fb2a"," 504568","Salmoninae","subfamily","0.9956","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"d52587ef2fbf6973bbcc861bd677bb86ae624343","      1","root","no rank","1.0000","","","","","","",""
"80425e8c21fc9858e4f9990aec90bbbde0bdf82f","      1","root","no rank","1.0000","","","","","","",""
"12b770d738cbf947660e648e92f2bd3536f2b72b","      1","root","no rank","1.0000","","","","","","",""
"3a1f8649892b785ba0449dd3e86886a920fa2269","      1","root","no rank","1.0000","","","","","","",""
"4f650f46a3fdcf0eb9372830e1a413f195f26636","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"05b103d8a5a2be11772250871ac2cd414772a026","      1","root","no rank","1.0000","","","","","","",""
"6babb753f3a175c62fa0558ec85ff0aa1b76403a","      1","root","no rank","1.0000","","","","","","",""
"0f393c323c7d2dcd0cb68a529747e8c4abfd9509","      1","root","no rank","1.0000","","","","","","",""
"867c32f061788b67168fec1609c565304e07a586","      1","root","no rank","1.0000","","","","","","",""
"3bfe37b2d08e19d218e68af2ea6db303e0e82fea","      1","root","no rank","1.0000","","","","","","",""
"f3ec2356fc7a1bf0866b67f8eedfb89e8242bcc2","      1","root","no rank","1.0000","","","","","","",""
"ddf8cfb036162ad8fd41ce798f61962258985caa","      1","root","no rank","1.0000","","","","","","",""
"63283ebd575153d54e2bc0a92a096c3cae26a821","      1","root","no rank","1.0000","","","","","","",""
"f3738edeb20a99c16106a095f8b783d4457eae6c","      1","root","no rank","1.0000","","","","","","",""
"aac79758a37d9b1780e2a717d568e425795ee1fc"," 337963","Neotominae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"097a152c219da9af2fd576074865eb81e7bfd7c2","   8092","Cottidae","family","0.9225","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"d2b68446993eb996338a714ba1a5828a99faed16","      1","root","no rank","1.0000","","","","","","",""
"d3c0c4dfc39b55c439658880407d9e1baf9aec94","      1","root","no rank","1.0000","","","","","","",""
"2d45b767a4e2cbbd006d4544a34e0893c9275b9d","      1","root","no rank","1.0000","","","","","","",""
"bd4b9c9245a692142f393fe905f4f5d7d75bc4e7","   8023","Oncorhynchus nerka","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka"
"759533822b72fd60f9ed3b429ea5b0142af11246","      1","root","no rank","1.0000","","","","","","",""
"309653090005c36752df9cc8090f89969b877704","      1","root","no rank","1.0000","","","","","","",""
"62267015403ac12fbbb8ddffdbd68235216afe9e","      1","root","no rank","1.0000","","","","","","",""
"63ff73a1d7a66ab647ec5c3c6e7259434f902f87","      1","root","no rank","1.0000","","","","","","",""
"e2c71b543132b7f139214530f2a5cc808a95523d"," 504568","Salmoninae","subfamily","0.9947","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"953b52b1dcc8dad2b286183c2fd4bcf49b92cd28","      1","root","no rank","1.0000","","","","","","",""
"797905e05b8b716695a9e13133d0f7f923623ca6","      1","root","no rank","1.0000","","","","","","",""
"bfaf5e75bbff019680fd15a303c62ae3cc8c9f27","      1","root","no rank","1.0000","","","","","","",""
"c521870cbdb2357d714904fe390d4f98afffc562","      1","root","no rank","1.0000","","","","","","",""
"f2a25ce492a30a4768da727b9f52dd7dbc9c9c3f"," 504568","Salmoninae","subfamily","0.9956","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"e8cce72b5d63755861215b2a6e2cd45bbf75c128","      1","root","no rank","1.0000","","","","","","",""
"fd0f9ab975371e1ffcf2abb49fbe0f9193f83c99","   8092","Cottidae","family","0.9214","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"ba53600f3ad463671553c38e8c8ad2ca05187967","      1","root","no rank","1.0000","","","","","","",""
"f6fc19c127061219afeb8d02d4c983f61e387982","      1","root","no rank","1.0000","","","","","","",""
"523cc12d56dd0f6b0bfaa05723a90d5675cad80e","      1","root","no rank","1.0000","","","","","","",""
"4e19dd3370a35426d62f50d386d535614c42a961","      1","root","no rank","1.0000","","","","","","",""
"b2d7890d069f41e55fb8fbfbb07d9aaa90361748","      1","root","no rank","1.0000","","","","","","",""
"54ede9cb45cc58cb41be2b4cede32f7b3ce71137"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"e57c51158619fccc3fb62acfd0583380b9c627e3"," 504568","Salmoninae","subfamily","0.9997","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"efcea643b129b2517d794985d068c241ff7534d3","      1","root","no rank","1.0000","","","","","","",""
"9d436b01c0765b1fa99fc59215f7a7a994ed93bf","   8092","Cottidae","family","0.9204","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"ca45089da9b2847c702c8efb14fe9546c21b8967","      1","root","no rank","1.0000","","","","","","",""
"48df2343beb1071f359dd42c028d5ffa5d4e37ac","      1","root","no rank","1.0000","","","","","","",""
"b4d3294432fb2a33efae5c4b1fcdd0b5274ded7b","      1","root","no rank","1.0000","","","","","","",""
"eb461dc3ba9ce964b9c5bbbfd683a516e5c84a36","      1","root","no rank","1.0000","","","","","","",""
"58a9642781301ed80b221ec892fb7c069ac234cb","  33213","Bilateria","clade","0.9599","Metazoa","","","","","",""
"fb7b8b49a1436c900dd4ba6035c101eb9728f145","      1","root","no rank","1.0000","","","","","","",""
"7e8d325d2416b90ee38a2ce86b4bfa664bc2ff5d","      1","root","no rank","1.0000","","","","","","",""
"2e8d1be56e2459d743f4b5e9ad70260b68c154ba","      1","root","no rank","1.0000","","","","","","",""
"01843ae2c4f3f51362731f6b1ef12dfadbe2d29a","      1","root","no rank","1.0000","","","","","","",""
"fca1a806def1be627e8da89bc3962c381ab5d46f","      1","root","no rank","1.0000","","","","","","",""
"1022640b1ec5015d21f86675e3dfe4ecd23e43ed","      1","root","no rank","1.0000","","","","","","",""
"e58923b5174857dd6ecb97b96248eab75856ae48","      1","root","no rank","1.0000","","","","","","",""
"7dbbb7b47ad5afe1af5a28e2a000189ee4a5179c","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"080414d0bb67438c6fccb4bec9182ce0510a1d58"," 504568","Salmoninae","subfamily","0.9956","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"2d466126775a38dfacd33e18488433d8805d6a0e","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"6929791b70fac4648d5172b6c007fcf7145d6ffe","      1","root","no rank","1.0000","","","","","","",""
"6e4d6fc979d741ef072ea95bc64ff44f34666c60"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"b70ad915990944a2669a739bb1397e4a24c649a6","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"31fd1a3b5526286ed2ad31d3e45da4ffa7b1885f","      1","root","no rank","1.0000","","","","","","",""
"457e4ecc0941067f22164327a906177d28bacfdd","  33213","Bilateria","clade","0.9497","Metazoa","","","","","",""
"c3c49e47c6eeb026419a3359fba7e1b4c239081f","      1","root","no rank","1.0000","","","","","","",""
"f50e881d7696609641469e2957bbb974b6fdf608","      1","root","no rank","1.0000","","","","","","",""
"dfea433c824b6d34df9c851e85fa301b9dc31830","      1","root","no rank","1.0000","","","","","","",""
"c2d878954930b1281f539d152509bb2caff0fe07","      1","root","no rank","1.0000","","","","","","",""
"91f3223f7c66d4c97b93f84321dcf6d6b481df8e","      1","root","no rank","1.0000","","","","","","",""
"a0a60bb70a1792d3c6c10dffc8e80855427d9c96","      1","root","no rank","1.0000","","","","","","",""
"0ee0d8459b966adaaf0d0623040cc5a5453fe556"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"618178fc1071441da22f3a18d5f9819be1f27b2a","      1","root","no rank","1.0000","","","","","","",""
"e79d179e6b0191519d79288269043f41162f7bdc","      1","root","no rank","1.0000","","","","","","",""
"e9e268eeb25542d4c452acfcc77fbf57c857e893"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"c50371dcb3c149182d99cb3aff9062a0f1d85ead","      1","root","no rank","1.0000","","","","","","",""
"c6fb17db20fde72adc926086e59005e952716f02","      1","root","no rank","1.0000","","","","","","",""
"d1ebe4ddefe02ed8573e2f99f1d3ee659778c91e","      1","root","no rank","1.0000","","","","","","",""
"b5115f88e47602690570c7bd7bd16467fcd5c67c","      1","root","no rank","1.0000","","","","","","",""
"7755bc828cc37e1e4116dc9742d17228f3cba143","      1","root","no rank","1.0000","","","","","","",""
"b9fab6224e8cc734fbfafdbec41d65a91f6f67fd","   9606","Homo sapiens","species","0.9983","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
